Course code,Academic Year,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte,Engelsk titel,Undervisningssprog,Point( ECTS ),Kursustype,Evalueringsform,Hjælpemidler,Bedømmelsesform,Institut,Mulighed for GRØN DYST deltagelse,Ekstern samarbejdsinstitution,forudsætninger,WMA
01237,2023-2024,2023,Winter,101,109,8.6,108,Differential geometry and parametric design,Dansk,5,"Bachelor, Diplomingeniør",Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.343346635475425
01238,2018-2019,2019,Summer,11,14,9.7,11,Differential Geometry,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342980332461548
01238,2020-2021,2021,Summer,30,31,10.5,30,Differential Geometry,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342910353092312
01238,2021-2022,2022,Summer,27,32,8.9,29,Differential Geometry,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342654696222064
01238,2022-2023,2023,Summer,11,14,10.1,11,Differential Geometry,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342532778676099
01238,2023-2024,2024,Summer,19,20,8.3,20,Differential Geometry,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342450894640781
01257,2017-2018,2017,Winter,18,19,10.7,18,Advanced Modelling - Applied Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.3423991922420555
01257,2018-2019,2018,Winter,21,22,12.0,21,Advanced Modelling - Applied Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342236021490848
01257,2020-2021,2020,Winter,36,38,10.7,36,Advanced Modelling - Applied Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341971925296111
01257,2021-2022,2021,Winter,16,17,10.8,16,Advanced Modelling - Applied Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341645492030132
01257,2022-2023,2022,Winter,23,25,10.4,23,Advanced Modelling - Applied Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341496069583614
01257,2023-2024,2023,Winter,18,18,9.3,18,Advanced Modelling - Applied Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341306097317253
01325,2017-2018,2018,Summer,29,30,6.8,30,Mathematics 4 Real Analysis,Dansk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341210880532346
01325,2018-2019,2019,Summer,38,47,6.9,43,Mathematics 4 Real Analysis,Dansk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341254733339442
01325,2020-2021,2021,Summer,48,57,7.1,54,Mathematics 4 Real Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341305986175139
01325,2021-2022,2022,Summer,44,61,4.0,57,Function spaces and mathematical analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341341189629028
01325,2022-2023,2023,Summer,26,37,6.7,33,Function spaces and mathematical analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.3418558088259
01325,2023-2024,2024,Summer,42,47,6.3,46,Function spaces and mathematical analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341913046298009
01405,2017-2018,2018,Summer,9,11,10.1,9,Algebraic error-correcting codes,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.34204257688242
01405,2018-2019,2019,Summer,15,15,9.9,15,Algebraic Coding Theory,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341975492156829
01405,2020-2021,2021,Summer,9,11,9.0,9,Algebraic Error-Correcting Codes,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.34187178537739
01405,2021-2022,2022,Summer,13,14,8.9,13,Algebraic Error-Correcting Codes,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.341831450348654
01405,2022-2023,2023,Summer,11,12,11.5,11,Algebraic Error-Correcting Codes,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.34177669900287
01405,2023-2024,2024,Summer,18,18,10.8,18,Algebraic Error-Correcting Codes,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.341653061445132
01410,2017-2018,2018,Summer,69,76,8.2,71,Cryptology 1,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341484789343066
01410,2018-2019,2019,Summer,82,101,7.6,89,Cryptology 1,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341319987995671
01410,2020-2021,2021,Summer,82,92,7.3,85,Cryptology 1,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341257727609525
01410,2021-2022,2022,Summer,77,103,4.7,101,Cryptology 1,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341267213606952
01410,2022-2023,2023,Summer,48,63,4.7,62,Cryptology 1,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341989004090983
01410,2023-2024,2024,Summer,60,83,3.8,83,Cryptology 1,Engelsk,5,"Kandidat, Bachelor, Diplomingeniør",Anden,Tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.3424322788406755
01415,2020-2021,2020,Winter,13,14,7.8,13,Computational Discrete Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.343228122031022
01415,2021-2022,2021,Winter,18,19,8.7,18,Computational Discrete Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.343212048701514
01415,2022-2023,2022,Winter,19,21,9.2,19,Computational Discrete Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.343145938454195
01415,2023-2024,2023,Winter,20,24,8.7,20,Computational Discrete Mathematics,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.343050430837271
01426,2017-2018,2017,Winter,18,22,7.2,19,Cryptology 2,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.342976958500381
01426,2019-2020,2019,Winter,12,17,7.2,14,Cryptology 2,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.342984313322022
01426,2020-2021,2020,Winter,5,7,9.4,5,Cryptology 2,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.342989733148489
01426,2021-2022,2021,Winter,20,24,8.0,22,Cryptology 2,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.342961885963831
01426,2022-2023,2022,Winter,6,8,9.5,6,Cryptology 2,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.342922746583546
01426,2023-2024,2023,Winter,15,19,9.4,16,Cryptology 2,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.342887701693141
01604,2018-2019,2019,Summer,43,49,6.8,45,Population and disease spread modelling,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.34279857566443
01604,2019-2020,2020,Summer,40,41,9.4,40,Population and disease spread modelling,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.342864725795519
01604,2021-2022,2021,Winter,32,32,10.8,32,Population and disease spread modelling,Dansk,5,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.3426418569377745
01617,2017-2018,2017,Winter,62,63,8.4,63,Dynamical Systems 1,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342342176402699
01617,2018-2019,2018,Winter,54,56,8.3,54,Dynamical Systems 1,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.342161656936173
01617,2019-2020,2019,Winter,83,89,8.2,85,Introduction to Dynamical Systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.34202150863948
01617,2020-2021,2020,Winter,134,144,7.8,142,Introduction to Dynamical Systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341823858462326
01617,2020-2021,2021,Summer,5,6,4.4,5,Introduction to Dynamical Systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341647462001863
01617,2021-2022,2021,Winter,114,118,7.5,117,Introduction to Dynamical Systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341687340203713
01617,2022-2023,2022,Winter,105,110,7.3,109,Introduction to Dynamical Systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341637104298192
01617,2023-2024,2023,Winter,146,154,6.9,151,Introduction to Dynamical Systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341649416852263
01618,2017-2018,2018,Summer,7,7,10.4,7,Dynamical Systems 2,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.34183041481657
01618,2018-2019,2019,Summer,9,9,10.1,9,Dynamical Systems 2,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.341772313371046
01621,2019-2020,2020,Summer,7,7,10.4,7,Advanced Dynamical Systems: Global Theory,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.341704936542562
01621,2020-2021,2021,Summer,13,14,9.3,14,Advanced Dynamical Systems: Global Theory,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.341646830189793
01621,2021-2022,2022,Summer,5,5,10.6,5,Advanced Dynamical Systems: Global Theory,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.341572411546748
01621,2022-2023,2023,Summer,6,9,8.1,8,Advanced Dynamical Systems: Global Theory,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.3415281887027914
01621,2023-2024,2024,Summer,7,9,6.6,9,Advanced Dynamical Systems: Global Theory,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ja,Ja,Ja,7.341511718177413
01622,2019-2020,2020,Summer,19,20,11.8,19,Advanced Dynamical Systems: Applications in Science and Engineering,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341529833628749
01622,2020-2021,2021,Summer,24,25,10.9,24,Advanced Dynamical Systems: Applications in Science and Engineering,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.34129987458397
01622,2021-2022,2022,Summer,17,17,10.9,17,Advanced Dynamical Systems: Applications in Science and Engineering,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.341068005972567
01622,2022-2023,2023,Summer,23,23,10.6,23,Advanced Dynamical Systems: Applications in Science and Engineering,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.340903747424194
01622,2023-2024,2024,Summer,14,15,9.6,14,Advanced Dynamical Systems: Applications in Science and Engineering,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.340700225353631
01666,2017-2018,2018,Summer,51,51,11.1,51,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.340614342811206
01666,2018-2019,2019,Summer,57,57,10.6,57,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.340093687626433
01666,2019-2020,2020,Summer,63,66,11.6,63,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.3395890143078955
01666,2020-2021,2021,Summer,54,55,11.7,54,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.338859898132416
01666,2021-2022,2022,Summer,56,59,11.0,56,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.338220071670944
01666,2022-2023,2023,Summer,54,55,11.2,54,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.337662867002693
01666,2023-2024,2024,Summer,51,54,11.3,52,Project work - Bachelor of Mathematics and Technology,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Måske,Ja,Ja,7.33709605094017
01715,2017-2018,2017,Winter,24,25,6.7,24,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336535936875683
01715,2018-2019,2018,Winter,11,17,5.2,16,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336577463065893
01715,2019-2020,2019,Winter,20,28,5.1,24,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336670390818459
01715,2020-2021,2020,Winter,16,23,6.0,21,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336816322092175
01715,2021-2022,2021,Winter,21,26,6.4,25,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336892644308136
01715,2022-2023,2022,Winter,24,29,7.0,27,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336956326689295
01715,2023-2024,2023,Winter,22,25,7.6,23,Functional Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Ja,7.336981064355078
01901,2017-2018,2017,Winter,605,838,5.5,770,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.336964614451694
01901,2017-2018,2018,Summer,223,435,3.1,347,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.34081895694303
01901,2018-2019,2018,Winter,560,882,4.7,774,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.344832693272807
01901,2018-2019,2019,Summer,282,506,4.7,395,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.3504280349206415
01901,2019-2020,2019,Winter,560,884,5.0,751,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.35329267258244
01901,2019-2020,2020,Summer,272,507,3.6,418,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.358138476386837
01901,2020-2021,2020,Winter,527,817,4.8,729,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.362450657985024
01901,2020-2021,2021,Summer,285,509,4.2,424,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.367588739290075
01901,2021-2022,2021,Winter,441,770,4.9,629,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.371287185969076
01901,2021-2022,2022,Summer,183,491,2.7,382,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.375575153374223
01901,2022-2023,2022,Winter,377,794,3.3,645,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.3805072763924455
01901,2022-2023,2023,Summer,184,443,3.2,332,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.387788151652202
01901,2023-2024,2023,Winter,417,759,3.9,648,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.391637893081316
01901,2023-2024,2024,Summer,209,369,3.9,317,Calculus and algebra 1,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.397914037253287
01904,2017-2018,2017,Winter,82,97,6.3,89,Discrete mathematics,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.400992537230548
01904,2018-2019,2018,Winter,111,127,7.7,114,Discrete mathematics,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.401264652220629
01904,2018-2019,2019,Summer,4,5,5.5,4,Discrete mathematics,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.401170048752022
01904,2019-2020,2019,Winter,91,114,7.2,98,Discrete mathematics,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.401191173978617
01904,2020-2021,2020,Winter,108,156,4.0,151,Discrete mathematics,Dansk,5,Diplomingeniør,Anden,Tilladt,intern bedømmelse,01 Institut for Matematik og Computer Science,Ikke oplyst,Ja,Nej,7.401245960492705
